spc_id,gemrate_id,console_name,player_name,parallel,card_number,card_description,loose_price,graded_price,manual_only_price,bgs_10_price,sales_volume,spc_date,gem_rate_all_time,gem_rate_past_month,total_graded,total_gems,graded_past_month,graded_prior_month,momentum_30d,last_gem_date,last_graded_date,pct_psa_10,pct_psa_9,pct_psa_8,pct_psa_7,pct_psa_6,pct_psa_5,pct_psa_4,pct_psa_3,cardladder_all_graded_url,gemrate_url,psa_cert_url
8553636,ac73727297ffb17235af8b24d2faa6fa58200575,Basketball Cards 2024 Panini Prizm,Adem Bona,Red Choice,267,Adem Bona Red Choice 267,$7.38,$21.04,$59.97,$78.00,7,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=ac73727297ffb17235af8b24d2faa6fa58200575,https://www.gemrate.com/universal-search?gemrate_id=ac73727297ffb17235af8b24d2faa6fa58200575,https://www.psacard.com/cert/124621572/psa
8549299,d107cb0c54385aa21b0e2baee5718212db9ea497,Basketball Cards 2024 Panini Prizm,Adem Bona,Black White Prizm,267,Adem Bona Black White Prizm 267,,,,,0,2025-02-19,100%,,2,2,0,0,,2025-11-14,2026-01-22,100%,0%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=d107cb0c54385aa21b0e2baee5718212db9ea497,https://www.gemrate.com/universal-search?gemrate_id=d107cb0c54385aa21b0e2baee5718212db9ea497,https://www.psacard.com/cert/129269064/psa
8552284,44566e9cdc820bb4f1f92e5463bbd24f54fd2af2,Basketball Cards 2024 Panini Prizm,Reed Sheppard,Variation,268,Reed Sheppard Variation 268,$1.76,$11.00,$64.79,$84.00,203,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,0%,50%,50%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=44566e9cdc820bb4f1f92e5463bbd24f54fd2af2,https://www.gemrate.com/universal-search?gemrate_id=44566e9cdc820bb4f1f92e5463bbd24f54fd2af2,https://www.psacard.com/cert/125933618/psa
8549375,a090d814bfa0550a74c01e14c3c9a3da4dde7587,Basketball Cards 2024 Panini Prizm,Reed Sheppard,Lucky Envelopes,268,Reed Sheppard Lucky Envelopes 268,,,,,0,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=a090d814bfa0550a74c01e14c3c9a3da4dde7587,https://www.gemrate.com/universal-search?gemrate_id=a090d814bfa0550a74c01e14c3c9a3da4dde7587,https://www.psacard.com/cert/129786421/psa
8549377,9fe189bde02b3e14853b42ed14acc0510c6a83a5,Basketball Cards 2024 Panini Prizm,Reed Sheppard,Black Gold Prizm,268,Reed Sheppard Black Gold Prizm 268,,,,,0,2025-02-19,50%,,2,1,0,0,,2025-03-21,2026-01-22,50%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=9fe189bde02b3e14853b42ed14acc0510c6a83a5,https://www.gemrate.com/universal-search?gemrate_id=9fe189bde02b3e14853b42ed14acc0510c6a83a5,https://www.psacard.com/cert/108887818/psa
8549372,421bc36d0aa404c82ceb196437540e448fca2169,Basketball Cards 2024 Panini Prizm,Reed Sheppard,Gold Wave,268,Reed Sheppard Gold Wave 268,$925.00,,,,1,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,0%,100%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=421bc36d0aa404c82ceb196437540e448fca2169,https://www.gemrate.com/universal-search?gemrate_id=421bc36d0aa404c82ceb196437540e448fca2169,https://www.psacard.com/cert/120915431/psa
8558185,329802501d8f7af8d0d0f8cf78a506e530ed77d4,Basketball Cards 2024 Panini Prizm,Reed Sheppard,Pink Pulsar,268,Reed Sheppard Pink Pulsar 268,,,,,0,2025-02-19,50%,,2,1,0,0,,2025-12-02,2026-01-22,50%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=329802501d8f7af8d0d0f8cf78a506e530ed77d4,https://www.gemrate.com/universal-search?gemrate_id=329802501d8f7af8d0d0f8cf78a506e530ed77d4,https://www.psacard.com/cert/116484882/psa
8549368,ba36ba905d891fd198dfe1b60245d80545d16810,Basketball Cards 2024 Panini Prizm,Reed Sheppard,White Ice,268,Reed Sheppard White Ice 268,$487.16,$738.67,"$2,009.39","$2,612.00",5,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,50%,0%,50%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=ba36ba905d891fd198dfe1b60245d80545d16810,https://www.gemrate.com/universal-search?gemrate_id=ba36ba905d891fd198dfe1b60245d80545d16810,https://www.psacard.com/cert/115119158/psa
8549365,cdb6c1bb4b5902554b5f9fdf2aa5525ef008e86d,Basketball Cards 2024 Panini Prizm,Reed Sheppard,Red Lazer,268,Reed Sheppard Red Lazer 268,$328.04,$321.00,"$1,352.82","$1,759.00",4,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=cdb6c1bb4b5902554b5f9fdf2aa5525ef008e86d,https://www.gemrate.com/universal-search?gemrate_id=cdb6c1bb4b5902554b5f9fdf2aa5525ef008e86d,https://www.psacard.com/cert/127994846/psa
8556396,634433fd46575a9326faa044f3541a68af4a6dea,Basketball Cards 2024 Panini Prizm,Ron Holland II,Blue Seismic,269,Ron Holland II Blue Seismic 269,$43.69,$74.96,$206.23,$268.00,8,2025-02-19,0%,0%,2,0,1,0,,,2026-02-10,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=634433fd46575a9326faa044f3541a68af4a6dea,https://www.gemrate.com/universal-search?gemrate_id=634433fd46575a9326faa044f3541a68af4a6dea,https://www.psacard.com/cert/142708429/psa
8549413,0384c389b33defbb17ec89d02205208c00d63531,Basketball Cards 2024 Panini Prizm,Ron Holland II,Bronze Fast Break,269,Ron Holland II Bronze Fast Break 269,$127.50,$200.75,$547.69,$712.00,5,2025-02-19,50%,100%,2,1,1,0,,2026-02-18,2026-02-18,50%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=0384c389b33defbb17ec89d02205208c00d63531,https://www.gemrate.com/universal-search?gemrate_id=0384c389b33defbb17ec89d02205208c00d63531,https://www.psacard.com/cert/121563986/psa
8549414,273eaabcd405621297e5fdb3e3eea5ffa081b4cd,Basketball Cards 2024 Panini Prizm,Ron Holland II,Lotus Flower Prizm,269,Ron Holland II Lotus Flower Prizm 269,,,"$1,100.00","$1,430.00",0,2025-02-19,50%,,2,1,0,0,,2025-12-05,2026-01-22,50%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=273eaabcd405621297e5fdb3e3eea5ffa081b4cd,https://www.gemrate.com/universal-search?gemrate_id=273eaabcd405621297e5fdb3e3eea5ffa081b4cd,https://www.psacard.com/cert/134679636/psa
8549406,ccbc346649977a3d524bdfb5e574c13c19adb21b,Basketball Cards 2024 Panini Prizm,Ron Holland II,Pink Pulsar,269,Ron Holland II Pink Pulsar 269,$65.75,,,,1,2025-02-19,0%,0%,2,0,1,0,,,2026-02-24,0%,0%,100%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=ccbc346649977a3d524bdfb5e574c13c19adb21b,https://www.gemrate.com/universal-search?gemrate_id=ccbc346649977a3d524bdfb5e574c13c19adb21b,https://www.psacard.com/cert/145258805/psa
8549421,d33b644b767470336d52c36ee1d2a04644a102bf,Basketball Cards 2024 Panini Prizm,Ron Holland II,Green Shimmer Fotl,269,Ron Holland II Green Shimmer Fotl 269,,$315.00,,,0,2025-02-19,0%,,2,0,0,1,-100%,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=d33b644b767470336d52c36ee1d2a04644a102bf,https://www.gemrate.com/universal-search?gemrate_id=d33b644b767470336d52c36ee1d2a04644a102bf,https://www.psacard.com/cert/109259900/psa
8554529,6f9df6c45c16d0bd1b9853575df3ebbd5af15834,Basketball Cards 2024 Panini Prizm,Ron Holland II,Black Gold Prizm,269,Ron Holland II Black Gold Prizm 269,,,,,0,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=6f9df6c45c16d0bd1b9853575df3ebbd5af15834,https://www.gemrate.com/universal-search?gemrate_id=6f9df6c45c16d0bd1b9853575df3ebbd5af15834,https://www.psacard.com/cert/120788152/psa
8549418,72b1d13ca0d89fd6dddc9558a812174c125ebb5b,Basketball Cards 2024 Panini Prizm,Ron Holland II,Gold Wave,269,Ron Holland II Gold Wave 269,,,,,0,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,50%,50%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=72b1d13ca0d89fd6dddc9558a812174c125ebb5b,https://www.gemrate.com/universal-search?gemrate_id=72b1d13ca0d89fd6dddc9558a812174c125ebb5b,https://www.psacard.com/cert/115251840/psa
8549408,68dea88c04ab310ecf60e14f6dad2ee22ef9c814,Basketball Cards 2024 Panini Prizm,Ron Holland II,Red Lazer,269,Ron Holland II Red Lazer 269,$60.00,,,,4,2025-02-19,100%,,2,2,0,0,,2025-11-24,2026-01-22,100%,0%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=68dea88c04ab310ecf60e14f6dad2ee22ef9c814,https://www.gemrate.com/universal-search?gemrate_id=68dea88c04ab310ecf60e14f6dad2ee22ef9c814,https://www.psacard.com/cert/128408682/psa
8549420,89bd36fb57d89a190622e3745ee95e964032335d,Basketball Cards 2024 Panini Prizm,Ron Holland II,Neon Green Fast Break,269,Ron Holland II Neon Green Fast Break 269,$775.00,,,,1,2025-02-19,100%,,2,2,0,0,,2025-09-15,2026-01-22,100%,0%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=89bd36fb57d89a190622e3745ee95e964032335d,https://www.gemrate.com/universal-search?gemrate_id=89bd36fb57d89a190622e3745ee95e964032335d,https://www.psacard.com/cert/127651427/psa
8552721,37a948deded77776ad800c77934f8fdcb46b85de,Basketball Cards 2024 Panini Prizm,Ron Holland II,Blue Sparkle,269,Ron Holland II Blue Sparkle 269,$41.00,$71.43,$197.05,$256.00,9,2025-02-19,0%,0%,2,0,1,1,0%,,2026-02-24,0%,0%,50%,50%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=37a948deded77776ad800c77934f8fdcb46b85de,https://www.gemrate.com/universal-search?gemrate_id=37a948deded77776ad800c77934f8fdcb46b85de,https://www.psacard.com/cert/145258806/psa
8532699,20617efacd14bfa6062683725ef8e97bf1f8f9cd,Basketball Cards 2024 Panini Prizm,Max Strus,Gold Prizm,27,Max Strus Gold Prizm 27,$20.20,,,,1,2025-02-19,0%,,2,0,0,1,-100%,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=20617efacd14bfa6062683725ef8e97bf1f8f9cd,https://www.gemrate.com/universal-search?gemrate_id=20617efacd14bfa6062683725ef8e97bf1f8f9cd,https://www.psacard.com/cert/112483911/psa
8552724,9e632ec6e4eb5097fc52a426ae8d11ca4a29bc86,Basketball Cards 2024 Panini Prizm,Tyler Smith,Black Gold Prizm,270,Tyler Smith Black Gold Prizm 270,,,,,0,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,50%,50%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=9e632ec6e4eb5097fc52a426ae8d11ca4a29bc86,https://www.gemrate.com/universal-search?gemrate_id=9e632ec6e4eb5097fc52a426ae8d11ca4a29bc86,https://www.psacard.com/cert/109382763/psa
8558819,3e0eb16d5269f265e44a42883322e668fa94e7ef,Basketball Cards 2024 Panini Prizm,Tyler Smith,Gold Wave,270,Tyler Smith Gold Wave 270,,,,,0,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,50%,50%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=3e0eb16d5269f265e44a42883322e668fa94e7ef,https://www.gemrate.com/universal-search?gemrate_id=3e0eb16d5269f265e44a42883322e668fa94e7ef,https://www.psacard.com/cert/122165295/psa
8550310,2a24f2b83623b802fba03e117351e9b9eb06335d,Basketball Cards 2024 Panini Prizm,Tyler Smith,Blue Shimmer Fotl,270,Tyler Smith Blue Shimmer Fotl 270,$18.50,$7.97,,,1,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=2a24f2b83623b802fba03e117351e9b9eb06335d,https://www.gemrate.com/universal-search?gemrate_id=2a24f2b83623b802fba03e117351e9b9eb06335d,https://www.psacard.com/cert/115542073/psa
8555479,9859c49e11799b3959f85c70a618fab28b713001,Basketball Cards 2024 Panini Prizm,Tyler Smith,Purple Prizm,270,Tyler Smith Purple Prizm 270,$9.99,$5.50,,,1,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=9859c49e11799b3959f85c70a618fab28b713001,https://www.gemrate.com/universal-search?gemrate_id=9859c49e11799b3959f85c70a618fab28b713001,https://www.psacard.com/cert/113314580/psa
8550307,ec4a3900fb793d01e9f2e106416dcb14ee7a02b6,Basketball Cards 2024 Panini Prizm,Tyler Smith,White Tiger Stripe,270,Tyler Smith White Tiger Stripe 270,,$36.00,,,0,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=ec4a3900fb793d01e9f2e106416dcb14ee7a02b6,https://www.gemrate.com/universal-search?gemrate_id=ec4a3900fb793d01e9f2e106416dcb14ee7a02b6,https://www.psacard.com/cert/132466446/psa
8549464,74d3e285b53b225b0cdbe5670914823f74576a70,Basketball Cards 2024 Panini Prizm,Tyler Smith,Green Shimmer Fotl,270,Tyler Smith Green Shimmer Fotl 270,,,,,0,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,0%,100%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=74d3e285b53b225b0cdbe5670914823f74576a70,https://www.gemrate.com/universal-search?gemrate_id=74d3e285b53b225b0cdbe5670914823f74576a70,https://www.psacard.com/cert/114516460/psa
8549441,d9c2b5e48588fc01a72511fe173b5eac4eea3ae2,Basketball Cards 2024 Panini Prizm,Tyler Smith,Blue Fast Break,270,Tyler Smith Blue Fast Break 270,$4.99,$17.48,$50.32,$65.00,6,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,50%,50%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=d9c2b5e48588fc01a72511fe173b5eac4eea3ae2,https://www.gemrate.com/universal-search?gemrate_id=d9c2b5e48588fc01a72511fe173b5eac4eea3ae2,https://www.psacard.com/cert/119916036/psa
8549457,21e7fda62396d649137b559c3ffa1135f619e63c,Basketball Cards 2024 Panini Prizm,Tyler Smith,Bronze Fast Break,270,Tyler Smith Bronze Fast Break 270,,,,,0,2025-02-19,50%,,2,1,0,0,,2025-07-16,2026-01-22,50%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=21e7fda62396d649137b559c3ffa1135f619e63c,https://www.gemrate.com/universal-search?gemrate_id=21e7fda62396d649137b559c3ffa1135f619e63c,https://www.psacard.com/cert/114142576/psa
8549429,169118c223fd90fecb270e1108a97a76747e8f25,Basketball Cards 2024 Panini Prizm,Tyler Smith,Pink Ice,270,Tyler Smith Pink Ice 270,$1.50,$12.16,$35.86,$47.00,13,2025-02-19,100%,,2,2,0,0,,2025-11-13,2026-01-22,100%,0%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=169118c223fd90fecb270e1108a97a76747e8f25,https://www.gemrate.com/universal-search?gemrate_id=5419685a854a29971bd37a4c5ebe55c46ac3dde7,https://www.psacard.com/cert/118015996/psa
8549438,22b4e86b4b3f4c8ce52141a97a2d79db616ab6e2,Basketball Cards 2024 Panini Prizm,Tyler Smith,Teal Ice,270,Tyler Smith Teal Ice 270,$2.88,$12.50,$41.76,$54.00,6,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,50%,50%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=22b4e86b4b3f4c8ce52141a97a2d79db616ab6e2,https://www.gemrate.com/universal-search?gemrate_id=22b4e86b4b3f4c8ce52141a97a2d79db616ab6e2,https://www.psacard.com/cert/116024387/psa
8549498,ea4401cae3624784e6c93c60901964027769b3a9,Basketball Cards 2024 Panini Prizm,Brandon Roy,Red Power,271,Brandon Roy Red Power 271,$8.99,,,,2,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=ea4401cae3624784e6c93c60901964027769b3a9,https://www.gemrate.com/universal-search?gemrate_id=ea4401cae3624784e6c93c60901964027769b3a9,https://www.psacard.com/cert/118881280/psa
8557312,9c379820c60cb809a2155b918228063467eaaf2d,Basketball Cards 2024 Panini Prizm,Brandon Roy,Teal Ice,271,Brandon Roy Teal Ice 271,$4.99,,,,5,2025-02-19,50%,,2,1,0,0,,2025-09-09,2026-01-22,50%,0%,50%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=9c379820c60cb809a2155b918228063467eaaf2d,https://www.gemrate.com/universal-search?gemrate_id=9c379820c60cb809a2155b918228063467eaaf2d,https://www.psacard.com/cert/125774340/psa
8556412,72680b1b9fcc7ed491e4d4712d7cd7f2007e3396,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Gold Shimmer Fotl,272,Dirk Nowitzki Gold Shimmer Fotl 272,$170.00,,,,2,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,0%,50%,0%,50%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=72680b1b9fcc7ed491e4d4712d7cd7f2007e3396,https://www.gemrate.com/universal-search?gemrate_id=72680b1b9fcc7ed491e4d4712d7cd7f2007e3396,https://www.psacard.com/cert/111172239/psa
8558197,8d6466244e2fa9bcf80516c7912c400b9afc1e4b,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Blue Yellow Green Choice,272,Dirk Nowitzki Blue Yellow Green Choice 272,$3.60,$14.04,$40.99,$53.00,11,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=8d6466244e2fa9bcf80516c7912c400b9afc1e4b,https://www.gemrate.com/universal-search?gemrate_id=8d6466244e2fa9bcf80516c7912c400b9afc1e4b,https://www.psacard.com/cert/135756305/psa
8550989,59d5416a11e9f8b2e98babf78a222381c52ce1c9,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Blue Ice,272,Dirk Nowitzki Blue Ice 272,$5.50,$18.24,$52.41,$68.00,14,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,50%,50%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=59d5416a11e9f8b2e98babf78a222381c52ce1c9,https://www.gemrate.com/universal-search?gemrate_id=59d5416a11e9f8b2e98babf78a222381c52ce1c9,https://www.psacard.com/cert/115238677/psa
8549541,31dd5655f27f4f964a9d128547d7d46f27775733,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Dragon Year Prizm,272,Dirk Nowitzki Dragon Year Prizm 272,$16.99,$36.23,$101.44,$132.00,13,2025-02-19,50%,,2,1,0,1,-100%,2025-12-09,2026-01-22,50%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=31dd5655f27f4f964a9d128547d7d46f27775733,https://www.gemrate.com/universal-search?gemrate_id=31dd5655f27f4f964a9d128547d7d46f27775733,https://www.psacard.com/cert/131929473/psa
8555486,5b8c76e905ac5dd10e87246d8b16e092f067ffeb,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Green Choice,272,Dirk Nowitzki Green Choice 272,,,,,0,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=5b8c76e905ac5dd10e87246d8b16e092f067ffeb,https://www.gemrate.com/universal-search?gemrate_id=5b8c76e905ac5dd10e87246d8b16e092f067ffeb,https://www.psacard.com/cert/119165551/psa
8558825,c1923b0033ff9bac8216a717c38fceb693cd0fc3,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Lotus Flower Prizm,272,Dirk Nowitzki Lotus Flower Prizm 272,$92.50,$148.83,$408.36,$531.00,7,2025-02-19,50%,,2,1,0,1,-100%,2026-01-30,2026-01-30,50%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=c1923b0033ff9bac8216a717c38fceb693cd0fc3,https://www.gemrate.com/universal-search?gemrate_id=c1923b0033ff9bac8216a717c38fceb693cd0fc3,https://www.psacard.com/cert/144807960/psa
8549527,16926fc5859c88130b205b0f095405ffde4d1dd6,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Red White Blue Prizm,272,Dirk Nowitzki Red White Blue Prizm 272,$1.92,$17.50,$37.90,$49.00,35,2025-02-19,50%,100%,2,1,1,0,,2026-03-02,2026-03-02,50%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=16926fc5859c88130b205b0f095405ffde4d1dd6,https://www.gemrate.com/universal-search?gemrate_id=16926fc5859c88130b205b0f095405ffde4d1dd6,https://www.psacard.com/cert/121377327/psa
8554534,eb00a3583d0c24c3b043c33f91deb0026aaf3ab5,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Gold Sparkle,272,Dirk Nowitzki Gold Sparkle 272,$75.00,$122.40,$335.71,$436.00,7,2025-02-19,0%,,2,0,0,1,-100%,,2026-01-30,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=eb00a3583d0c24c3b043c33f91deb0026aaf3ab5,https://www.gemrate.com/universal-search?gemrate_id=eb00a3583d0c24c3b043c33f91deb0026aaf3ab5,https://www.psacard.com/cert/130428432/psa
8549530,c50c4869caa3eda62fd881e6be968c074b87336f,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,White Tiger Stripe,272,Dirk Nowitzki White Tiger Stripe 272,$249.53,$392.06,"$1,068.89","$1,390.00",16,2025-02-19,100%,100%,2,2,1,0,,2026-02-06,2026-02-06,100%,0%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=c50c4869caa3eda62fd881e6be968c074b87336f,https://www.gemrate.com/universal-search?gemrate_id=c50c4869caa3eda62fd881e6be968c074b87336f,https://www.psacard.com/cert/133192182/psa
8549523,992416fddae751e7efb4eb283dc87e4eabd12fb7,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Tiger Stripes Choice,272,Dirk Nowitzki Tiger Stripes Choice 272,$123.75,$127.50,,,3,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,50%,50%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=992416fddae751e7efb4eb283dc87e4eabd12fb7,https://www.gemrate.com/universal-search?gemrate_id=992416fddae751e7efb4eb283dc87e4eabd12fb7,https://www.psacard.com/cert/123072906/psa
8555485,d8dd0a432fe3865d922375b31fed90f4e1254542,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Blue Shimmer Fotl,272,Dirk Nowitzki Blue Shimmer Fotl 272,,,,,0,2025-02-19,50%,,2,1,0,0,,2025-04-25,2026-01-22,50%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=d8dd0a432fe3865d922375b31fed90f4e1254542,https://www.gemrate.com/universal-search?gemrate_id=d8dd0a432fe3865d922375b31fed90f4e1254542,https://www.psacard.com/cert/109934816/psa
8552729,2f785089a3cb2059b4ee9d7e37d1aa2f3e9787bb,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Pink Prizm,272,Dirk Nowitzki Pink Prizm 272,$4.00,$11.50,,,1,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,50%,50%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=2f785089a3cb2059b4ee9d7e37d1aa2f3e9787bb,https://www.gemrate.com/universal-search?gemrate_id=2f785089a3cb2059b4ee9d7e37d1aa2f3e9787bb,https://www.psacard.com/cert/117206869/psa
8549532,a3bb263cdced42130e191a019100591b38f3dc2c,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Red Prizm,272,Dirk Nowitzki Red Prizm 272,$2.84,$9.00,$43.71,$57.00,17,2025-02-19,50%,0%,2,1,1,0,,2025-05-23,2026-02-12,50%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=a3bb263cdced42130e191a019100591b38f3dc2c,https://www.gemrate.com/universal-search?gemrate_id=a3bb263cdced42130e191a019100591b38f3dc2c,https://www.psacard.com/cert/144786372/psa
8549535,b397b4d88ba38e2801cb8c7907c9a495328c69d9,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Blue Fast Break,272,Dirk Nowitzki Blue Fast Break 272,$6.50,$11.50,,,1,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=b397b4d88ba38e2801cb8c7907c9a495328c69d9,https://www.gemrate.com/universal-search?gemrate_id=b397b4d88ba38e2801cb8c7907c9a495328c69d9,https://www.psacard.com/cert/127640843/psa
8549529,4f4888007e80f4d6167a5339f666dad095cb55fc,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Silver Prizm,272,Dirk Nowitzki Silver Prizm 272,$1.32,$11.97,$37.00,$48.00,32,2025-02-19,50%,0%,2,1,1,0,,2025-09-17,2026-02-16,50%,0%,0%,0%,50%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=4f4888007e80f4d6167a5339f666dad095cb55fc,https://www.gemrate.com/universal-search?gemrate_id=5412c02f80a16fbc64e20646341afdee43cd7501,https://www.psacard.com/cert/121346730/psa
8550987,bcf35b4f71cc2cb98f391c3adf42d0ce07f9f8b7,Basketball Cards 2024 Panini Prizm,Dirk Nowitzki,Red Sparkle,272,Dirk Nowitzki Red Sparkle 272,$1.25,$11.87,$35.07,$46.00,9,2025-02-19,50%,100%,2,1,1,0,,2026-02-24,2026-02-24,50%,0%,50%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=bcf35b4f71cc2cb98f391c3adf42d0ce07f9f8b7,https://www.gemrate.com/universal-search?gemrate_id=bcf35b4f71cc2cb98f391c3adf42d0ce07f9f8b7,
8553654,f8cd83db1a1d67db02fb81e383b93b0d81eec397,Basketball Cards 2024 Panini Prizm,Tracy McGrady,Black Gold Prizm,273,Tracy McGrady Black Gold Prizm 273,,,,,0,2025-02-19,0%,,2,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=f8cd83db1a1d67db02fb81e383b93b0d81eec397,https://www.gemrate.com/universal-search?gemrate_id=f8cd83db1a1d67db02fb81e383b93b0d81eec397,https://www.psacard.com/cert/134566948/psa
8549593,8f86459ec1993b0b68ee6ca7b42517d5d899753f,Basketball Cards 2024 Panini Prizm,Tracy McGrady,Bronze Fast Break,273,Tracy McGrady Bronze Fast Break 273,,$90.00,,,0,2025-02-19,50%,,2,1,0,0,,2025-10-29,2026-01-22,50%,50%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=8f86459ec1993b0b68ee6ca7b42517d5d899753f,https://www.gemrate.com/universal-search?gemrate_id=8f86459ec1993b0b68ee6ca7b42517d5d899753f,https://www.psacard.com/cert/126486798/psa
